product_name,date,quantity_sold,price_per_kg
Onion,2024-10-06,240,17
Carrot,2024-10-06,81,52
Cabbage,2024-10-06,321,107
Brinjal,2024-10-06,135,74
Cauliflower,2024-10-06,431,111
Spinach,2024-10-06,404,65
Beans,2024-10-06,147,60
Apple,2024-10-06,422,73
Banana,2024-10-06,230,87
Mango,2024-10-06,96,14
Orange,2024-10-06,454,46
Papaya,2024-10-06,366,111
Grapes,2024-10-06,87,45
Tomato,2024-10-07,179,36
Potato,2024-10-07,487,84
Onion,2024-10-07,113,113
Carrot,2024-10-07,227,26
Cabbage,2024-10-07,245,41
Brinjal,2024-10-07,301,79
Cauliflower,2024-10-07,473,119
Spinach,2024-10-07,420,106
Beans,2024-10-07,432,28
Apple,2024-10-07,54,34
Banana,2024-10-07,226,49
Mango,2024-10-07,350,102
Orange,2024-10-07,309,74
Papaya,2024-10-07,160,120
Grapes,2024-10-07,418,47
Tomato,2024-10-08,298,105
Potato,2024-10-08,65,110
Onion,2024-10-08,270,105
Carrot,2024-10-08,279,15
Cabbage,2024-10-08,142,33
Brinjal,2024-10-08,51,82
Cauliflower,2024-10-08,237,96
Spinach,2024-10-08,230,10
Beans,2024-10-08,237,47
Apple,2024-10-08,304,44
Banana,2024-10-08,343,83
Mango,2024-10-08,394,54
Orange,2024-10-08,469,50
Papaya,2024-10-08,248,89
Grapes,2024-10-08,459,59
Tomato,2024-10-09,409,81
Potato,2024-10-09,394,26
Onion,2024-10-09,336,116
Carrot,2024-10-09,167,30
Cabbage,2024-10-09,340,82
Brinjal,2024-10-09,123,92
Cauliflower,2024-10-09,54,79
Spinach,2024-10-09,114,46
Beans,2024-10-09,214,36
Apple,2024-10-09,220,78
Banana,2024-10-09,313,42
Mango,2024-10-09,51,83
Orange,2024-10-09,345,23
Papaya,2024-10-09,354,40
Grapes,2024-10-09,61,92
Tomato,2024-10-10,81,110
Potato,2024-10-10,56,49
Onion,2024-10-10,451,118
Carrot,2024-10-10,131,64
Cabbage,2024-10-10,246,11
Brinjal,2024-10-10,413,66
Cauliflower,2024-10-10,493,117
Spinach,2024-10-10,327,35
Beans,2024-10-10,341,62
Apple,2024-10-10,236,53
Banana,2024-10-10,318,66
Mango,2024-10-10,206,26
Orange,2024-10-10,389,117
Papaya,2024-10-10,112,72
Grapes,2024-10-10,70,94
Tomato,2024-10-11,395,58
Potato,2024-10-11,229,14
Onion,2024-10-11,168,57
Carrot,2024-10-11,199,20
Cabbage,2024-10-11,54,111
Brinjal,2024-10-11,251,66
Cauliflower,2024-10-11,345,37
Spinach,2024-10-11,446,43
Beans,2024-10-11,169,104
Apple,2024-10-11,124,72
Banana,2024-10-11,268,46
Mango,2024-10-11,451,80
Orange,2024-10-11,70,38
Papaya,2024-10-11,179,35
Grapes,2024-10-11,344,21
Tomato,2024-10-12,51,78
Potato,2024-10-12,113,114
Onion,2024-10-12,149,21
Carrot,2024-10-12,391,56
Cabbage,2024-10-12,93,37
Brinjal,2024-10-12,200,106
Cauliflower,2024-10-12,485,34
Spinach,2024-10-12,409,59
Beans,2024-10-12,308,38
Apple,2024-10-12,170,59
Banana,2024-10-12,414,83
Mango,2024-10-12,390,80
Orange,2024-10-12,230,41
Papaya,2024-10-12,85,11
Grapes,2024-10-12,215,78
Tomato,2024-10-13,225,68
Potato,2024-10-13,259,60
Onion,2024-10-13,307,21
Carrot,2024-10-13,467,12
Cabbage,2024-10-13,388,26
Brinjal,2024-10-13,396,51
Cauliflower,2024-10-13,59,75
Spinach,2024-10-13,241,100
Beans,2024-10-13,234,27
Apple,2024-10-13,441,82
Banana,2024-10-13,206,39
Mango,2024-10-13,256,106
Orange,2024-10-13,56,115
Papaya,2024-10-13,375,100
Grapes,2024-10-13,463,102
Tomato,2024-10-14,458,95
Potato,2024-10-14,232,19
Onion,2024-10-14,108,32
Carrot,2024-10-14,216,79
Cabbage,2024-10-14,242,14
Brinjal,2024-10-14,149,34
Cauliflower,2024-10-14,339,97
Spinach,2024-10-14,66,49
Beans,2024-10-14,264,52
Apple,2024-10-14,349,96
Banana,2024-10-14,317,65
Mango,2024-10-14,373,69
Orange,2024-10-14,74,57
Papaya,2024-10-14,132,99
Grapes,2024-10-14,341,83
Tomato,2024-10-15,388,13
Potato,2024-10-15,280,37
Onion,2024-10-15,67,40
Carrot,2024-10-15,93,56
Cabbage,2024-10-15,401,83
Brinjal,2024-10-15,199,109
Cauliflower,2024-10-15,440,100
Spinach,2024-10-15,192,40
Beans,2024-10-15,167,54
Apple,2024-10-15,258,86
Banana,2024-10-15,381,19
Mango,2024-10-15,232,119
Orange,2024-10-15,481,109
Papaya,2024-10-15,171,38
Grapes,2024-10-15,283,67
Tomato,2024-10-16,230,80
Potato,2024-10-16,142,113
Onion,2024-10-16,407,48
Carrot,2024-10-16,325,70
Cabbage,2024-10-16,203,74
Brinjal,2024-10-16,119,120
Cauliflower,2024-10-16,141,56
Spinach,2024-10-16,181,54
Beans,2024-10-16,172,68
Apple,2024-10-16,445,94
Banana,2024-10-16,349,80
Mango,2024-10-16,286,120
Orange,2024-10-16,423,88
Papaya,2024-10-16,337,60
Grapes,2024-10-16,207,59
Tomato,2024-10-17,262,33
Potato,2024-10-17,380,92
Onion,2024-10-17,245,66
Carrot,2024-10-17,269,24
Cabbage,2024-10-17,382,62
Brinjal,2024-10-17,166,43
Cauliflower,2024-10-17,451,83
Spinach,2024-10-17,86,36
Beans,2024-10-17,87,87
Apple,2024-10-17,481,34
Banana,2024-10-17,448,76
Mango,2024-10-17,148,99
Orange,2024-10-17,97,25
Papaya,2024-10-17,291,79
Grapes,2024-10-17,372,59
Tomato,2024-10-18,214,90
Potato,2024-10-18,146,119
Onion,2024-10-18,161,42
Carrot,2024-10-18,427,108
Cabbage,2024-10-18,417,29
Brinjal,2024-10-18,346,71
Cauliflower,2024-10-18,438,108
Spinach,2024-10-18,280,83
Beans,2024-10-18,383,72
Apple,2024-10-18,355,43
Banana,2024-10-18,444,67
Mango,2024-10-18,397,12
Orange,2024-10-18,440,89
Papaya,2024-10-18,290,51
Grapes,2024-10-18,336,15
Tomato,2024-10-19,316,66
Potato,2024-10-19,351,64
Onion,2024-10-19,152,59
Carrot,2024-10-19,497,114
Cabbage,2024-10-19,204,113
Brinjal,2024-10-19,284,55
Cauliflower,2024-10-19,263,103
Spinach,2024-10-19,172,52
Beans,2024-10-19,198,87
Apple,2024-10-19,431,36
Banana,2024-10-19,405,77
Mango,2024-10-19,202,97
Orange,2024-10-19,144,23
Papaya,2024-10-19,366,98
Grapes,2024-10-19,422,48
Tomato,2024-10-20,103,66
Potato,2024-10-20,254,32
Onion,2024-10-20,418,116
Carrot,2024-10-20,302,111
Cabbage,2024-10-20,234,117
Brinjal,2024-10-20,165,37
Cauliflower,2024-10-20,199,30
Spinach,2024-10-20,77,44
Beans,2024-10-20,385,32
Apple,2024-10-20,212,105
Banana,2024-10-20,115,77
Mango,2024-10-20,142,31
Orange,2024-10-20,462,74
Papaya,2024-10-20,418,51
Grapes,2024-10-20,95,56
Tomato,2024-10-21,145,110
Potato,2024-10-21,175,57
Onion,2024-10-21,91,80
Carrot,2024-10-21,297,110
Cabbage,2024-10-21,424,116
Brinjal,2024-10-21,432,78
Cauliflower,2024-10-21,227,50
Spinach,2024-10-21,60,111
Beans,2024-10-21,441,20
Apple,2024-10-21,437,69
Banana,2024-10-21,251,44
Mango,2024-10-21,487,24
Orange,2024-10-21,152,106
Papaya,2024-10-21,236,10
Grapes,2024-10-21,139,98
Tomato,2024-10-22,329,103
Potato,2024-10-22,204,119
Onion,2024-10-22,460,90
Carrot,2024-10-22,174,65
Cabbage,2024-10-22,325,24
Brinjal,2024-10-22,256,82
Cauliflower,2024-10-22,401,20
Spinach,2024-10-22,234,45
Beans,2024-10-22,379,28
Apple,2024-10-22,267,98
Banana,2024-10-22,488,64
Mango,2024-10-22,110,108
Orange,2024-10-22,241,64
Papaya,2024-10-22,127,14
Grapes,2024-10-22,332,22
Tomato,2024-10-23,363,99
Potato,2024-10-23,474,72
Onion,2024-10-23,355,111
Carrot,2024-10-23,110,66
Cabbage,2024-10-23,253,62
Brinjal,2024-10-23,442,98
Cauliflower,2024-10-23,276,105
Spinach,2024-10-23,268,39
Beans,2024-10-23,376,104
Apple,2024-10-23,244,66
Banana,2024-10-23,486,78
Mango,2024-10-23,317,64
Orange,2024-10-23,84,50
Papaya,2024-10-23,145,99
Grapes,2024-10-23,226,115
Tomato,2024-10-24,384,113
Potato,2024-10-24,431,90
Onion,2024-10-24,178,19
Carrot,2024-10-24,255,25
Cabbage,2024-10-24,126,40
Brinjal,2024-10-24,63,79
Cauliflower,2024-10-24,56,108
Spinach,2024-10-24,132,45
Beans,2024-10-24,306,30
Apple,2024-10-24,128,20
Banana,2024-10-24,80,61
Mango,2024-10-24,91,107
Orange,2024-10-24,241,76
Papaya,2024-10-24,110,109
Grapes,2024-10-24,354,68
Tomato,2024-10-25,370,79
Potato,2024-10-25,255,15
Onion,2024-10-25,454,113
Carrot,2024-10-25,244,88
Cabbage,2024-10-25,92,86
Brinjal,2024-10-25,159,83
Cauliflower,2024-10-25,330,72
Spinach,2024-10-25,279,41
Beans,2024-10-25,354,62
Apple,2024-10-25,392,73
Banana,2024-10-25,302,74
Mango,2024-10-25,112,107
Orange,2024-10-25,395,58
Papaya,2024-10-25,496,28
Grapes,2024-10-25,408,72
Tomato,2024-10-26,115,72
Potato,2024-10-26,428,34
Onion,2024-10-26,144,40
Carrot,2024-10-26,282,77
Cabbage,2024-10-26,171,93
Brinjal,2024-10-26,424,18
Cauliflower,2024-10-26,264,100
Spinach,2024-10-26,122,84
Beans,2024-10-26,333,50
Apple,2024-10-26,494,33
Banana,2024-10-26,214,57
Mango,2024-10-26,289,52
Orange,2024-10-26,132,62
Papaya,2024-10-26,248,100
Grapes,2024-10-26,434,104
Tomato,2024-10-27,354,27
Potato,2024-10-27,465,13
Onion,2024-10-27,204,14
Carrot,2024-10-27,435,63
Cabbage,2024-10-27,366,105
Brinjal,2024-10-27,284,98
Cauliflower,2024-10-27,288,113
Spinach,2024-10-27,223,118
Beans,2024-10-27,457,62
Apple,2024-10-27,321,54
Banana,2024-10-27,268,120
Mango,2024-10-27,78,55
Orange,2024-10-27,50,22
Papaya,2024-10-27,58,110
Grapes,2024-10-27,188,16
Tomato,2024-10-28,231,73
Potato,2024-10-28,281,33
Onion,2024-10-28,405,54
Carrot,2024-10-28,85,25
Cabbage,2024-10-28,328,93
Brinjal,2024-10-28,273,110
Cauliflower,2024-10-28,215,24
Spinach,2024-10-28,155,110
Beans,2024-10-28,332,66
Apple,2024-10-28,472,88
Banana,2024-10-28,210,118
Mango,2024-10-28,390,79
Orange,2024-10-28,432,93
Papaya,2024-10-28,476,100
Grapes,2024-10-28,156,63
Tomato,2024-10-29,423,21
Potato,2024-10-29,56,15
Onion,2024-10-29,330,114
Carrot,2024-10-29,347,93
Cabbage,2024-10-29,133,71
Brinjal,2024-10-29,255,106
Cauliflower,2024-10-29,265,100
Spinach,2024-10-29,82,120
Beans,2024-10-29,284,98
Apple,2024-10-29,420,15
Banana,2024-10-29,92,69
Mango,2024-10-29,204,85
Orange,2024-10-29,476,71
Papaya,2024-10-29,364,119
Grapes,2024-10-29,79,43
Tomato,2024-10-30,479,13
Potato,2024-10-30,336,74
Onion,2024-10-30,484,66
Carrot,2024-10-30,262,96
Cabbage,2024-10-30,324,82
Brinjal,2024-10-30,214,15
Cauliflower,2024-10-30,101,93
Spinach,2024-10-30,435,32
Beans,2024-10-30,165,106
Apple,2024-10-30,403,94
Banana,2024-10-30,416,35
Mango,2024-10-30,108,15
Orange,2024-10-30,187,108
Papaya,2024-10-30,430,114
Grapes,2024-10-30,87,116
Tomato,2024-10-31,203,113
Potato,2024-10-31,324,78
Onion,2024-10-31,414,95
Carrot,2024-10-31,117,35
Cabbage,2024-10-31,373,53
Brinjal,2024-10-31,73,21
Cauliflower,2024-10-31,291,106
Spinach,2024-10-31,103,78
Beans,2024-10-31,283,50
Apple,2024-10-31,277,31
Banana,2024-10-31,441,35
Mango,2024-10-31,199,35
Orange,2024-10-31,111,54
Papaya,2024-10-31,137,52
Grapes,2024-10-31,241,82
Tomato,2024-11-01,200,65
Potato,2024-11-01,124,27
Onion,2024-11-01,414,75
Carrot,2024-11-01,469,72
Cabbage,2024-11-01,320,81
Brinjal,2024-11-01,108,52
Cauliflower,2024-11-01,291,114
Spinach,2024-11-01,308,104
Beans,2024-11-01,126,17
Apple,2024-11-01,465,88
Banana,2024-11-01,133,47
Mango,2024-11-01,330,82
Orange,2024-11-01,300,44
Papaya,2024-11-01,187,74
Grapes,2024-11-01,457,48
Tomato,2024-11-02,290,54
Potato,2024-11-02,105,15
Onion,2024-11-02,344,88
Carrot,2024-11-02,280,27
Cabbage,2024-11-02,184,87
Brinjal,2024-11-02,392,86
Cauliflower,2024-11-02,165,41
Spinach,2024-11-02,394,26
Beans,2024-11-02,426,42
Apple,2024-11-02,310,33
Banana,2024-11-02,224,39
Mango,2024-11-02,81,94
Orange,2024-11-02,232,37
Papaya,2024-11-02,112,78
Grapes,2024-11-02,178,77
Tomato,2024-11-03,428,52
Potato,2024-11-03,416,16
Onion,2024-11-03,412,60
Carrot,2024-11-03,118,33
Cabbage,2024-11-03,173,64
Brinjal,2024-11-03,414,75
Cauliflower,2024-11-03,477,83
Spinach,2024-11-03,353,107
Beans,2024-11-03,456,42
Apple,2024-11-03,59,28
Banana,2024-11-03,355,50
Mango,2024-11-03,153,112
Orange,2024-11-03,462,106
Papaya,2024-11-03,359,95
Grapes,2024-11-03,247,17
Tomato,2024-11-04,440,38
Potato,2024-11-04,168,82
Onion,2024-11-04,314,31
Carrot,2024-11-04,419,29
Cabbage,2024-11-04,107,69
Brinjal,2024-11-04,491,71
Cauliflower,2024-11-04,129,96
Spinach,2024-11-04,379,61
Beans,2024-11-04,440,101
Apple,2024-11-04,95,87
Banana,2024-11-04,353,79
Mango,2024-11-04,226,18
Orange,2024-11-04,108,37
Papaya,2024-11-04,364,10
Grapes,2024-11-04,349,116
Tomato,2024-11-05,112,34
Potato,2024-11-05,478,110
Onion,2024-11-05,420,34
Carrot,2024-11-05,321,84
Cabbage,2024-11-05,466,107
Brinjal,2024-11-05,491,114
Cauliflower,2024-11-05,208,117
Spinach,2024-11-05,450,85
Beans,2024-11-05,62,37
Apple,2024-11-05,429,97
Banana,2024-11-05,431,120
Mango,2024-11-05,390,105
Orange,2024-11-05,119,48
Papaya,2024-11-05,94,52
Grapes,2024-11-05,462,36
Tomato,2024-11-06,66,98
Potato,2024-11-06,168,89
Onion,2024-11-06,343,100
Carrot,2024-11-06,497,52
Cabbage,2024-11-06,288,80
Brinjal,2024-11-06,219,50
Cauliflower,2024-11-06,179,15
Spinach,2024-11-06,244,66
Beans,2024-11-06,304,45
Apple,2024-11-06,370,91
Banana,2024-11-06,126,25
Mango,2024-11-06,462,96
Orange,2024-11-06,263,32
Papaya,2024-11-06,181,48
Grapes,2024-11-06,166,45
Tomato,2024-11-07,152,92
Potato,2024-11-07,185,75
Onion,2024-11-07,388,118
Carrot,2024-11-07,387,23
Cabbage,2024-11-07,283,67
Brinjal,2024-11-07,178,112
Cauliflower,2024-11-07,66,17
Spinach,2024-11-07,158,67
Beans,2024-11-07,442,101
Apple,2024-11-07,213,66
Banana,2024-11-07,54,97
Mango,2024-11-07,276,31
Orange,2024-11-07,383,79
Papaya,2024-11-07,399,88
Grapes,2024-11-07,76,101
Tomato,2024-11-08,51,50
Potato,2024-11-08,391,110
Onion,2024-11-08,310,29
Carrot,2024-11-08,422,55
Cabbage,2024-11-08,308,67
Brinjal,2024-11-08,232,18
Cauliflower,2024-11-08,497,48
Spinach,2024-11-08,56,26
Beans,2024-11-08,86,66
Apple,2024-11-08,294,105
Banana,2024-11-08,387,74
Mango,2024-11-08,263,42
Orange,2024-11-08,69,92
Papaya,2024-11-08,290,49
Grapes,2024-11-08,349,46
Tomato,2024-11-09,217,40
Potato,2024-11-09,95,84
Onion,2024-11-09,419,66
Carrot,2024-11-09,317,103
Cabbage,2024-11-09,477,98
Brinjal,2024-11-09,143,98
Cauliflower,2024-11-09,201,105
Spinach,2024-11-09,203,19
Beans,2024-11-09,251,45
Apple,2024-11-09,186,12
Banana,2024-11-09,243,77
Mango,2024-11-09,94,50
Orange,2024-11-09,110,112
Papaya,2024-11-09,312,80
Grapes,2024-11-09,317,91
Tomato,2024-11-10,478,81
Potato,2024-11-10,186,33
Onion,2024-11-10,53,18
Carrot,2024-11-10,311,39
Cabbage,2024-11-10,495,71
Brinjal,2024-11-10,433,87
Cauliflower,2024-11-10,326,80
Spinach,2024-11-10,462,95
Beans,2024-11-10,65,81
Apple,2024-11-10,415,79
Banana,2024-11-10,319,83
Mango,2024-11-10,358,120
Orange,2024-11-10,238,110
Papaya,2024-11-10,94,74
Grapes,2024-11-10,473,49
Tomato,2024-11-11,365,54
Potato,2024-11-11,390,28
Onion,2024-11-11,318,47
Carrot,2024-11-11,98,47
Cabbage,2024-11-11,471,31
Brinjal,2024-11-11,437,68
Cauliflower,2024-11-11,114,100
Spinach,2024-11-11,438,19
Beans,2024-11-11,169,40
Apple,2024-11-11,77,25
Banana,2024-11-11,117,36
Mango,2024-11-11,199,55
Orange,2024-11-11,331,105
Papaya,2024-11-11,196,47
Grapes,2024-11-11,200,93
Tomato,2024-11-12,299,116
Potato,2024-11-12,257,103
Onion,2024-11-12,224,37
Carrot,2024-11-12,93,116
Cabbage,2024-11-12,421,20
Brinjal,2024-11-12,218,52
Cauliflower,2024-11-12,267,76
Spinach,2024-11-12,105,27
Beans,2024-11-12,356,17
Apple,2024-11-12,204,120
Banana,2024-11-12,229,31
Mango,2024-11-12,279,43
Orange,2024-11-12,67,31
Papaya,2024-11-12,253,51
Grapes,2024-11-12,281,23
Tomato,2024-11-13,160,46
Potato,2024-11-13,281,59
Onion,2024-11-13,210,96
Carrot,2024-11-13,285,84
Cabbage,2024-11-13,316,10
Brinjal,2024-11-13,285,96
Cauliflower,2024-11-13,495,42
Spinach,2024-11-13,430,12
Beans,2024-11-13,287,20
Apple,2024-11-13,371,68
Banana,2024-11-13,170,19
Mango,2024-11-13,209,18
Orange,2024-11-13,166,88
Papaya,2024-11-13,79,118
Grapes,2024-11-13,202,10
Tomato,2024-11-14,360,72
Potato,2024-11-14,229,88
Onion,2024-11-14,387,41
Carrot,2024-11-14,500,51
Cabbage,2024-11-14,273,108
Brinjal,2024-11-14,82,64
Cauliflower,2024-11-14,293,40
Spinach,2024-11-14,196,111
Beans,2024-11-14,438,17
Apple,2024-11-14,145,25
Banana,2024-11-14,408,62
Mango,2024-11-14,359,72
Orange,2024-11-14,318,81
Papaya,2024-11-14,183,120
Grapes,2024-11-14,382,96
Tomato,2024-11-15,118,79
Potato,2024-11-15,260,91
Onion,2024-11-15,292,58
Carrot,2024-11-15,314,15
Cabbage,2024-11-15,57,67
Brinjal,2024-11-15,108,46
Cauliflower,2024-11-15,329,118
Spinach,2024-11-15,396,94
Beans,2024-11-15,350,41
Apple,2024-11-15,101,44
Banana,2024-11-15,161,83
Mango,2024-11-15,195,22
Orange,2024-11-15,114,53
Papaya,2024-11-15,268,13
Grapes,2024-11-15,108,67
Tomato,2024-11-16,340,98
Potato,2024-11-16,424,120
Onion,2024-11-16,232,27
Carrot,2024-11-16,133,49
Cabbage,2024-11-16,280,30
Brinjal,2024-11-16,166,108
Cauliflower,2024-11-16,277,78
Spinach,2024-11-16,258,84
Beans,2024-11-16,234,110
Apple,2024-11-16,326,22
Banana,2024-11-16,349,94
Mango,2024-11-16,220,76
Orange,2024-11-16,154,13
Papaya,2024-11-16,330,23
Grapes,2024-11-16,185,71
Tomato,2024-11-17,67,49
Potato,2024-11-17,410,30
Onion,2024-11-17,371,57
Carrot,2024-11-17,98,22
Cabbage,2024-11-17,252,69
Brinjal,2024-11-17,65,13
Cauliflower,2024-11-17,362,71
Spinach,2024-11-17,380,10
Beans,2024-11-17,140,30
Apple,2024-11-17,438,111
Banana,2024-11-17,327,81
Mango,2024-11-17,447,105
Orange,2024-11-17,320,112
Papaya,2024-11-17,122,14
Grapes,2024-11-17,402,67
Tomato,2024-11-18,101,81
Potato,2024-11-18,481,21
Onion,2024-11-18,395,52
Carrot,2024-11-18,157,106
Cabbage,2024-11-18,113,48
Brinjal,2024-11-18,99,48
Cauliflower,2024-11-18,260,50
Spinach,2024-11-18,129,62
Beans,2024-11-18,123,51
Apple,2024-11-18,356,119
Banana,2024-11-18,270,71
Mango,2024-11-18,163,42
Orange,2024-11-18,478,47
Papaya,2024-11-18,205,11
Grapes,2024-11-18,84,46
Tomato,2024-11-19,371,112
Potato,2024-11-19,273,40
Onion,2024-11-19,238,58
Carrot,2024-11-19,294,24
Cabbage,2024-11-19,362,95
Brinjal,2024-11-19,465,67
Cauliflower,2024-11-19,478,72
Spinach,2024-11-19,269,80
Beans,2024-11-19,250,119
Apple,2024-11-19,175,118
Banana,2024-11-19,395,67
Mango,2024-11-19,57,42
Orange,2024-11-19,271,15
Papaya,2024-11-19,259,98
Grapes,2024-11-19,431,105
Tomato,2024-11-20,404,30
Potato,2024-11-20,454,88
Onion,2024-11-20,99,78
Carrot,2024-11-20,164,94
Cabbage,2024-11-20,240,13
Brinjal,2024-11-20,327,109
Cauliflower,2024-11-20,494,60
Spinach,2024-11-20,258,50
Beans,2024-11-20,198,108
Apple,2024-11-20,330,48
Banana,2024-11-20,458,114
Mango,2024-11-20,342,24
Orange,2024-11-20,339,23
Papaya,2024-11-20,236,95
Grapes,2024-11-20,383,39
Tomato,2024-11-21,496,73
Potato,2024-11-21,382,114
Onion,2024-11-21,348,10
Carrot,2024-11-21,464,71
Cabbage,2024-11-21,140,33
Brinjal,2024-11-21,476,87
Cauliflower,2024-11-21,76,30
Spinach,2024-11-21,491,108
Beans,2024-11-21,473,38
Apple,2024-11-21,120,62
Banana,2024-11-21,111,95
Mango,2024-11-21,248,42
Orange,2024-11-21,433,82
Papaya,2024-11-21,427,39
Grapes,2024-11-21,54,96
Tomato,2024-11-22,59,25
Potato,2024-11-22,86,59
Onion,2024-11-22,390,80
Carrot,2024-11-22,433,118
Cabbage,2024-11-22,64,68
Brinjal,2024-11-22,168,73
Cauliflower,2024-11-22,286,22
Spinach,2024-11-22,340,29
Beans,2024-11-22,150,70
Apple,2024-11-22,90,81
Banana,2024-11-22,438,115
Mango,2024-11-22,92,35
Orange,2024-11-22,497,59
Papaya,2024-11-22,444,105
Grapes,2024-11-22,313,109
Tomato,2024-11-23,376,58
Potato,2024-11-23,122,79
Onion,2024-11-23,170,48
Carrot,2024-11-23,311,68
Cabbage,2024-11-23,55,39
Brinjal,2024-11-23,316,32
Cauliflower,2024-11-23,131,56
Spinach,2024-11-23,209,106
Beans,2024-11-23,61,47
Apple,2024-11-23,343,63
Banana,2024-11-23,137,36
Mango,2024-11-23,244,83
Orange,2024-11-23,129,50
Papaya,2024-11-23,244,63
Grapes,2024-11-23,203,15
Tomato,2024-11-24,51,19
Potato,2024-11-24,239,33
Onion,2024-11-24,203,50
Carrot,2024-11-24,399,51
Cabbage,2024-11-24,440,11
Brinjal,2024-11-24,215,23
Cauliflower,2024-11-24,329,70
Spinach,2024-11-24,338,11
Beans,2024-11-24,174,100
Apple,2024-11-24,452,36
Banana,2024-11-24,98,35
Mango,2024-11-24,500,120
Orange,2024-11-24,362,36
Papaya,2024-11-24,379,44
Grapes,2024-11-24,295,57
Tomato,2024-11-25,499,14
Potato,2024-11-25,75,28
Onion,2024-11-25,53,81
Carrot,2024-11-25,143,27
Cabbage,2024-11-25,236,11
Brinjal,2024-11-25,277,97
Cauliflower,2024-11-25,337,78
Spinach,2024-11-25,183,75
Beans,2024-11-25,469,106
Apple,2024-11-25,378,73
Banana,2024-11-25,320,26
Mango,2024-11-25,456,69
Orange,2024-11-25,388,72
Papaya,2024-11-25,86,12
Grapes,2024-11-25,305,101
Tomato,2024-11-26,418,19
Potato,2024-11-26,290,32
Onion,2024-11-26,50,42
Carrot,2024-11-26,90,55
Cabbage,2024-11-26,137,82
Brinjal,2024-11-26,438,29
Cauliflower,2024-11-26,240,105
Spinach,2024-11-26,200,15
Beans,2024-11-26,477,57
Apple,2024-11-26,309,101
Banana,2024-11-26,311,29
Mango,2024-11-26,496,77
Orange,2024-11-26,93,109
Papaya,2024-11-26,138,82
Grapes,2024-11-26,144,96
Tomato,2024-11-27,267,34
Potato,2024-11-27,438,26
Onion,2024-11-27,310,22
Carrot,2024-11-27,346,22
Cabbage,2024-11-27,53,113
Brinjal,2024-11-27,462,75
Cauliflower,2024-11-27,231,116
Spinach,2024-11-27,115,116
Beans,2024-11-27,80,22
Apple,2024-11-27,336,29
Banana,2024-11-27,103,40
Mango,2024-11-27,135,16
Orange,2024-11-27,270,47
Papaya,2024-11-27,500,68
Grapes,2024-11-27,388,15
Tomato,2024-11-28,249,107
Potato,2024-11-28,489,44
Onion,2024-11-28,363,69
Carrot,2024-11-28,256,89
Cabbage,2024-11-28,451,42
Brinjal,2024-11-28,209,86
Cauliflower,2024-11-28,472,65
Spinach,2024-11-28,87,47
Beans,2024-11-28,270,60
Apple,2024-11-28,414,44
Banana,2024-11-28,228,71
Mango,2024-11-28,499,92
Orange,2024-11-28,338,79
Papaya,2024-11-28,114,30
Grapes,2024-11-28,50,24
Tomato,2024-11-29,407,60
Potato,2024-11-29,295,84
Onion,2024-11-29,300,59
Carrot,2024-11-29,496,21
Cabbage,2024-11-29,273,32
Brinjal,2024-11-29,412,91
Cauliflower,2024-11-29,110,105
Spinach,2024-11-29,250,97
Beans,2024-11-29,306,72
Apple,2024-11-29,136,17
Banana,2024-11-29,160,46
Mango,2024-11-29,360,70
Orange,2024-11-29,378,11
Papaya,2024-11-29,198,86
Grapes,2024-11-29,309,43
Tomato,2024-11-30,257,42
Potato,2024-11-30,476,43
Onion,2024-11-30,371,101
Carrot,2024-11-30,279,78
Cabbage,2024-11-30,163,100
Brinjal,2024-11-30,143,61
Cauliflower,2024-11-30,445,115
Spinach,2024-11-30,382,64
Beans,2024-11-30,236,21
Apple,2024-11-30,409,94
Banana,2024-11-30,135,16
Mango,2024-11-30,238,78
Orange,2024-11-30,319,119
Papaya,2024-11-30,397,117
Grapes,2024-11-30,124,52
Tomato,2024-12-01,73,63
Potato,2024-12-01,354,50
Onion,2024-12-01,85,61
Carrot,2024-12-01,87,70
Cabbage,2024-12-01,179,117
Brinjal,2024-12-01,80,15
Cauliflower,2024-12-01,80,115
Spinach,2024-12-01,441,29
Beans,2024-12-01,215,94
Apple,2024-12-01,292,29
Banana,2024-12-01,283,114
Mango,2024-12-01,231,18
Orange,2024-12-01,338,108
Papaya,2024-12-01,142,113
Grapes,2024-12-01,356,17
Tomato,2024-12-02,367,34
Potato,2024-12-02,54,33
Onion,2024-12-02,440,34
Carrot,2024-12-02,64,87
Cabbage,2024-12-02,438,86
Brinjal,2024-12-02,282,79
Cauliflower,2024-12-02,167,61
Spinach,2024-12-02,367,87
Beans,2024-12-02,333,115
Apple,2024-12-02,437,69
Banana,2024-12-02,375,10
Mango,2024-12-02,473,53
Orange,2024-12-02,283,27
Papaya,2024-12-02,446,79
Grapes,2024-12-02,96,80
Tomato,2024-12-03,317,100
Potato,2024-12-03,334,10
Onion,2024-12-03,118,34
Carrot,2024-12-03,207,76
Cabbage,2024-12-03,257,37
Brinjal,2024-12-03,145,100
Cauliflower,2024-12-03,133,118
Spinach,2024-12-03,110,42
Beans,2024-12-03,54,41
Apple,2024-12-03,128,61
Banana,2024-12-03,263,92
Mango,2024-12-03,249,81
Orange,2024-12-03,453,76
Papaya,2024-12-03,310,91
Grapes,2024-12-03,69,97
Tomato,2024-12-04,162,70
